fecha,maxima
1984-07-28,39
1984-07-29,39.6
1987-08-03,39.6
1987-08-12,40.6
1987-08-13,39
1988-09-06,39.8
1988-09-07,39.8
1989-07-18,39
1989-07-19,40.4
1989-07-28,39
1989-07-29,40.2
1990-07-11,39.6
1990-07-16,39
1990-07-17,39.8
1990-07-18,41
1990-07-19,41.8
1990-07-20,42.6
1990-07-21,41.2
1990-08-01,39.6
1990-08-03,40.8
1990-08-04,42.2
1990-08-05,40.8
1991-07-18,39.2
1991-08-14,39.2
1992-07-28,39.4
1993-08-18,39
1993-08-19,40.2
1995-07-24,42.2
1995-08-16,39.4
1998-08-07,39.6
1998-08-08,40.6
1998-08-09,39.4
1998-08-10,40.6
1998-08-11,39.8
1999-07-01,39.2
1999-07-08,39.2
1999-07-09,39.6
2001-07-01,40
2003-06-19,39
2003-06-20,39.2
2003-08-03,40.8
2003-08-06,40.4
2003-08-07,41.8
2003-08-08,42
2003-08-09,41.8
2003-08-11,39.2
2003-08-12,39.6
2004-07-24,39.6
2005-08-06,39.2
2005-08-07,40.2
2006-07-10,39.4
2006-07-16,39
2006-07-17,41.6
2006-09-04,40.3
2006-09-05,41.1
2007-08-04,39.4
2010-07-07,39
2010-07-28,40.1
2010-08-21,39.2
2011-06-25,39.6
2011-06-26,40.9
2012-06-26,39
2013-07-05,39.4
2013-07-06,40.9
2013-07-07,40.8
2013-07-08,39.8
2013-08-11,40.2
2013-08-20,39.2
2014-09-01,39.4
2014-09-02,40.4
2015-06-29,40.2
2015-07-09,39.1
2016-07-17,39.4
2016-07-18,41.7
2016-08-07,40.9
2016-08-22,40.1
2016-09-06,41.2
2017-06-17,39.5
2017-06-18,39.6
2017-07-04,39.1
2017-07-16,39.4
2017-08-21,41
2018-08-02,41.6
2018-08-03,41.7
2018-08-04,40
2018-08-05,40.2
2020-08-06,40.5
2022-07-09,39.8
2022-07-10,40.1
2022-07-11,39.3
2022-07-12,43.3
2022-07-13,41
2022-07-14,44.1
2022-07-15,42.1
2022-07-17,40.7
2022-07-31,40.3
