fecha,maxima
1950-06-28,38.2
1950-06-29,38.7
1951-07-21,38.3
1951-07-27,38.4
1952-06-25,38.8
1957-08-02,40
1959-07-05,38.4
1964-07-17,39.2
1965-06-20,38
1965-08-05,39
1966-09-09,38.4
1967-07-19,38.2
1968-06-30,39.2
1969-07-18,38
1974-07-29,38.4
1975-07-13,39
1975-07-30,38.4
1975-07-31,38.2
1976-08-05,38
1978-07-15,38
1978-07-16,39.5
1979-07-09,38
1981-07-28,38.2
1981-07-30,38.2
1982-07-06,42
1982-07-07,42.8
1982-07-08,41.6
1983-07-30,39.2
1987-08-12,38.6
1987-08-13,40.4
1987-08-14,38
1987-08-15,40
1987-08-16,38.8
1987-08-19,38.4
1987-08-20,39.2
1988-09-07,39
1989-07-20,39
1990-07-21,39.4
1990-07-22,38.4
1990-08-04,38.8
1991-07-10,38.6
1991-07-11,38
1991-08-03,38.2
1991-08-06,38
1991-08-13,38.8
1991-08-14,39.2
1991-08-25,38.2
1991-08-26,39.2
1991-08-27,39
1991-08-28,40.4
1993-07-28,38.2
1993-07-29,38.8
1993-08-20,39.4
1993-08-21,39.8
1994-06-30,38.2
1994-07-01,38.2
1994-07-03,38.6
1994-08-21,39.2
1995-07-19,38
1995-07-20,39.4
1995-07-21,39
1995-07-24,38.2
1995-07-25,40
1998-07-19,38.4
1998-08-09,38.2
1998-08-10,38.4
1998-08-11,38.6
1999-07-02,38
2001-06-22,40.6
2001-06-25,40
2003-06-21,38.6
2003-06-22,38.8
2003-08-02,38.4
2003-08-03,38.6
2003-08-04,38.8
2003-08-05,38.2
2003-08-06,39
2003-08-07,40
2003-08-08,38.2
2003-08-10,39
2003-08-11,39.6
2003-08-12,39.8
2003-08-13,40.6
2003-08-14,38
2005-07-03,38.2
2005-07-15,38.4
2005-07-16,38
2006-07-10,38
2010-08-26,38.9
2011-08-20,39.4
2011-08-21,38.1
2012-06-26,38.5
2012-07-18,39.5
2012-08-09,38.2
2012-08-10,40.6
2012-08-17,38.3
2012-08-18,38.9
2012-08-21,38.4
2016-07-19,38.4
2017-06-22,38.2
2019-06-27,38.6
2019-06-28,41.1
2019-06-29,42.2
2019-06-30,39.1
2019-07-23,38.9
2019-07-24,38.5
2019-07-25,38.6
2020-07-27,38.3
2020-08-07,38.3
2020-08-20,38.1
2021-07-22,39.3
2021-08-12,39.5
2021-08-14,40.8
2022-06-15,39.6
2022-06-16,38.8
2022-06-17,40.6
2022-06-18,41
2022-07-11,38
2022-07-12,39
2022-07-13,39.8
2022-07-14,40.6
2022-07-15,39.8
2022-07-16,42
2022-07-17,41.3
2022-07-18,40.6
2022-07-24,39.1
2022-08-02,38.8
2022-08-12,39.6
