fecha,maxima
1973-08-09,37
1974-07-11,37
1980-08-21,37
1981-06-15,37
1982-08-13,38.4
1984-07-28,39
1984-07-29,39.6
1984-08-31,37
1985-07-07,37.6
1985-07-22,38.8
1985-07-23,37.8
1985-09-07,37.2
1985-09-11,37
1986-07-16,37.4
1987-06-28,37.2
1987-07-02,37
1987-07-04,37
1987-08-02,37.4
1987-08-03,39.6
1987-08-04,38.2
1987-08-11,37
1987-08-12,40.6
1987-08-13,39
1987-08-14,37.2
1987-08-20,37.4
1987-09-16,37
1988-08-26,37
1988-09-06,39.8
1988-09-07,39.8
1988-09-08,38.8
1989-07-13,37
1989-07-15,37.8
1989-07-16,38
1989-07-17,38.8
1989-07-18,39
1989-07-19,40.4
1989-07-20,37
1989-07-28,39
1989-07-29,40.2
1989-08-01,37
1989-08-02,37.8
1990-07-08,37.6
1990-07-11,39.6
1990-07-16,39
1990-07-17,39.8
1990-07-18,41
1990-07-19,41.8
1990-07-20,42.6
1990-07-21,41.2
1990-07-23,37.2
1990-07-24,38.6
1990-08-01,39.6
1990-08-03,40.8
1990-08-04,42.2
1990-08-05,40.8
1990-08-19,38.2
1991-06-30,37.4
1991-07-15,37
1991-07-17,37.6
1991-07-18,39.2
1991-07-27,38
1991-08-05,37.6
1991-08-11,37.2
1991-08-12,38.2
1991-08-13,38.2
1991-08-14,39.2
1991-08-20,37
1992-07-14,37.8
1992-07-28,39.4
1992-07-29,37.4
1992-07-30,37.2
1992-08-06,37
1992-08-24,37
1993-07-28,37.6
1993-08-18,39
1993-08-19,40.2
1994-08-19,37.4
1995-07-19,37.6
1995-07-23,37
1995-07-24,42.2
1995-07-28,37.6
1995-08-16,39.4
1996-06-13,38
1996-06-14,38.4
1996-06-15,38.6
1996-07-14,37.6
1996-07-15,38.2
1996-07-16,37.8
1996-07-17,37.4
1996-07-21,37.6
1997-08-02,37.6
1997-08-22,37.6
1997-08-23,37
1998-07-18,37.6
1998-08-06,38.6
1998-08-07,39.6
1998-08-08,40.6
1998-08-09,39.4
1998-08-10,40.6
1998-08-11,39.8
1999-07-01,39.2
1999-07-08,39.2
1999-07-09,39.6
1999-07-23,38
1999-07-24,37
2000-06-17,37.8
2001-05-29,37.4
2001-06-19,37
2001-06-20,38
2001-06-21,37.2
2001-07-01,40
2001-07-31,37.6
2001-08-12,37
2002-07-18,37
2002-08-13,37
2002-08-14,38
2003-06-19,39
2003-06-20,39.2
2003-06-21,38.2
2003-08-01,38.6
2003-08-03,40.8
2003-08-05,37.8
2003-08-06,40.4
2003-08-07,41.8
2003-08-08,42
2003-08-09,41.8
2003-08-10,38.6
2003-08-11,39.2
2003-08-12,39.6
2003-08-13,37.8
2003-09-14,37.2
2004-07-15,38.2
2004-07-24,39.6
2004-07-25,38.4
2004-07-26,37.4
2004-07-31,37.8
2005-06-08,37.6
2005-06-17,38.2
2005-06-18,37.6
2005-06-22,38.2
2005-07-12,38.8
2005-07-13,38.4
2005-07-20,38.6
2005-08-05,37.6
2005-08-06,39.2
2005-08-07,40.2
2005-08-13,37.2
2005-08-29,37.6
2005-08-30,37.6
2006-07-10,39.4
2006-07-13,37.6
2006-07-14,38.2
2006-07-16,39
2006-07-17,41.6
2006-08-11,37.1
2006-08-31,38.4
2006-09-04,40.3
2006-09-05,41.1
2006-09-06,38.8
2006-09-07,38.2
2007-07-30,37.9
2007-08-04,39.4
2007-09-06,37.6
2008-07-18,37.8
2008-07-19,38.5
2008-07-22,37.5
2008-08-03,37.4
2008-08-27,37.5
2009-08-14,37
2009-08-15,37.5
2009-09-08,38.2
2010-07-07,39
2010-07-18,37.2
2010-07-27,38.5
2010-07-28,40.1
2010-07-30,37.1
2010-08-07,37.5
2010-08-10,37.5
2010-08-21,39.2
2010-08-30,38.1
2010-09-14,37.3
2011-06-25,39.6
2011-06-26,40.9
2011-08-16,37.6
2011-08-19,38.7
2011-08-20,38.5
2012-06-26,39
2012-07-17,38.9
2012-07-18,37.6
2012-07-25,37.3
2012-08-09,38.6
2012-08-10,37.2
2013-07-04,37.4
2013-07-05,39.4
2013-07-06,40.9
2013-07-07,40.8
2013-07-08,39.8
2013-07-09,38.3
2013-07-10,37.2
2013-07-11,37.5
2013-07-12,37.4
2013-08-10,37.9
2013-08-11,40.2
2013-08-20,39.2
2013-08-21,38
2014-09-01,39.4
2014-09-02,40.4
2015-06-21,37.2
2015-06-28,37.1
2015-06-29,40.2
2015-07-09,39.1
2015-07-13,37.3
2015-07-14,38.6
2015-07-15,37.6
2015-08-10,37.1
2015-08-20,37.9
2016-07-09,37
2016-07-16,38.1
2016-07-17,39.4
2016-07-18,41.7
2016-08-06,37.8
2016-08-07,40.9
2016-08-08,37
2016-08-15,37.3
2016-08-22,40.1
2016-08-23,38.9
2016-09-01,37.4
2016-09-02,37.4
2016-09-03,38.5
2016-09-05,38
2016-09-06,41.2
2017-05-24,37.6
2017-06-16,38.2
2017-06-17,39.5
2017-06-18,39.6
2017-06-20,37.8
2017-07-03,37.3
2017-07-04,39.1
2017-07-16,39.4
2017-08-13,37.7
2017-08-20,38.9
2017-08-21,41
2017-08-22,38
2018-06-24,37.6
2018-08-02,41.6
2018-08-03,41.7
2018-08-04,40
2018-08-05,40.2
2018-08-21,37.6
2018-08-22,37.6
2018-09-01,38.1
2018-09-02,38
2019-07-11,37.5
2019-07-12,37.3
2019-07-22,37.6
2019-08-23,38.1
2020-06-23,37.8
2020-07-17,38
2020-07-18,38.9
2020-07-19,37.1
2020-07-22,37.6
2020-07-29,38.2
2020-07-30,38.8
2020-08-05,38
2020-08-06,40.5
2020-08-07,37.4
2020-08-08,37
2021-07-17,38.4
2021-08-13,37.5
2021-08-14,37
2022-07-09,39.8
2022-07-10,40.1
2022-07-11,39.3
2022-07-12,43.3
2022-07-13,41
2022-07-14,44.1
2022-07-15,42.1
2022-07-16,38.2
2022-07-17,40.7
2022-07-31,40.3
2022-08-01,40.4
2022-08-02,41
2022-08-03,38
2022-08-06,38.1
2022-08-07,38.7
2022-08-08,38.6
2022-08-09,41.3
2022-08-23,39.5
2022-08-24,37.2
