fecha,maxima
1951-07-20,38.4
1951-07-21,40.2
1951-07-28,39
1952-06-25,38.9
1952-08-14,38
1954-07-25,37.1
1954-07-26,37.4
1955-07-03,37
1956-07-07,37.8
1957-08-02,39.6
1957-08-03,37.6
1958-07-25,37.2
1958-07-28,37.7
1958-07-30,37.5
1958-07-31,39
1958-08-01,38.5
1959-07-05,37.6
1961-07-11,39.7
1962-07-24,37.4
1962-07-25,37.6
1962-08-01,37.4
1962-08-06,37.6
1962-08-13,37.2
1962-08-14,37.2
1962-08-19,37.2
1963-07-24,37.6
1964-07-04,37.4
1964-07-15,37.6
1964-07-16,38.4
1964-07-17,38.4
1964-07-18,37.6
1964-07-20,37.2
1964-07-26,37
1964-08-06,37
1964-09-16,39.2
1965-06-19,37.4
1965-06-20,39.2
1965-06-21,41
1965-06-25,38.6
1965-06-27,37
1965-06-29,37.6
1965-07-30,39
1965-08-05,39.4
1965-08-06,40.6
1966-07-13,37.6
1966-08-03,38.6
1966-08-11,38
1966-08-12,38.8
1966-08-13,38.8
1967-07-17,38
1967-07-18,38.6
1967-07-19,40
1967-07-21,38
1967-07-31,38
1967-08-01,38.6
1968-06-28,37.6
1968-06-29,38.6
1968-06-30,39.4
1968-07-01,37.8
1969-07-17,37
1969-07-18,37.2
1969-07-19,38.6
1969-08-14,37.4
1970-08-18,37.3
1971-07-30,37
1971-08-14,37.6
1971-08-17,37.6
1973-07-04,38
1973-08-09,37
1973-08-12,37
1974-07-02,37
1974-07-12,38.6
1974-07-29,37
1975-07-13,37.7
1975-07-14,38.4
1975-07-30,37
1975-08-06,37.2
1975-08-07,37
1976-08-05,37.6
1976-08-06,38
1978-07-10,37.4
1978-07-14,38
1978-07-15,37.7
1978-07-16,40.4
1978-07-17,42.6
1979-07-09,38.6
1979-07-27,37.2
1979-07-28,38
1979-07-29,37.5
1979-08-14,37
1980-07-23,37.5
1980-07-25,37
1980-08-07,37.4
1981-07-29,37.2
1981-07-30,39.2
1982-06-17,37.4
1982-07-01,37
1982-07-06,39.4
1982-07-07,41.2
1982-07-08,40.2
1982-07-10,37.4
1982-08-13,37.2
1983-07-12,38
1983-07-30,40.8
1983-07-31,38.5
1984-07-09,37.4
1984-07-10,37.6
1984-07-20,37.8
1984-07-22,37.4
1984-07-23,38.6
1985-07-23,37.6
1985-07-24,37.6
1985-07-25,38.2
1986-06-27,38
1986-06-28,37.2
1986-07-29,37
1986-08-17,37.6
1986-08-21,37
1987-08-12,38.2
1987-08-13,40.4
1987-08-14,39.8
1987-08-15,41
1987-08-16,41.2
1987-08-19,38
1987-08-20,38
1987-08-21,38
1987-09-13,37.5
1987-09-14,37
1988-07-26,37.6
1988-08-01,37.5
1988-09-06,37.2
1988-09-07,38
1989-07-19,37.5
1989-07-20,39
1990-07-18,37.1
1990-07-19,37.5
1990-07-20,37.5
1990-07-21,39
1990-07-22,38
1990-07-24,37.5
1990-07-25,38.5
1990-08-01,37.4
1990-08-04,38
1991-06-24,37.4
1991-06-25,37.7
1991-07-10,37.4
1991-07-11,39
1991-07-19,38.8
1991-08-03,38
1991-08-06,38.2
1991-08-07,37.6
1991-08-13,37.5
1991-08-14,39
1991-08-25,37.9
1991-08-26,39.2
1991-08-27,38
1991-08-28,38.7
1991-08-29,38
1992-07-15,37
1992-07-19,37.5
1992-07-20,37.6
1992-07-26,38
1992-07-27,37
1992-07-29,37.3
1992-08-02,37
1992-08-06,37.2
1992-08-07,37.5
1992-08-17,37.2
1992-08-18,37
1993-07-16,38.2
1993-07-28,38.6
1993-07-29,38.4
1993-08-05,39
1993-08-06,37.7
1993-08-07,39.8
1993-08-20,37.3
1993-08-21,37.5
1994-06-29,37.7
1994-06-30,39.4
1994-07-01,39.6
1994-07-02,37.9
1994-07-03,42.5
1994-07-04,38.4
1994-07-10,37
1994-07-11,37
1994-07-15,37.3
1994-07-17,37.6
1994-07-27,37.6
1994-08-05,37.3
1994-08-06,37.6
1994-08-07,37.9
1994-08-21,38.8
1995-07-19,39.8
1995-07-20,40.6
1995-07-21,39.2
1995-07-24,38.4
1995-07-29,38.5
1996-07-24,39.1
1998-07-06,38.6
1998-07-18,37.8
1998-07-19,39.5
1998-07-20,37.3
1998-07-23,38
1998-07-26,37.6
1998-08-07,37.3
1998-08-08,38
1998-08-09,38.6
1998-08-10,38.8
1998-08-11,38.6
1999-07-01,37.6
1999-07-02,39.4
1999-07-03,38.5
2000-06-27,37.5
2000-07-31,37.5
2000-08-19,37.2
2000-08-20,38.2
2000-08-25,37.8
2001-06-21,37.6
2001-06-22,39
2001-06-25,40.4
2001-06-26,40.5
2001-07-02,37.2
2001-07-03,37
2001-07-31,38.2
2001-08-01,37.5
2001-08-23,37.3
2001-08-24,37.9
2001-08-28,37.4
2002-06-22,38.4
2002-06-27,38.5
2002-07-19,37.5
2002-07-20,37.6
2003-06-14,37.5
2003-06-20,37
2003-06-21,39
2003-06-22,38.8
2003-06-23,38.2
2003-06-24,38.1
2003-07-08,37.4
2003-07-11,38.2
2003-07-12,38
2003-07-13,38.5
2003-07-14,37.1
2003-07-18,37.3
2003-07-19,38.5
2003-07-25,37.3
2003-07-26,37.7
2003-08-01,38.2
2003-08-02,37.2
2003-08-03,39.2
2003-08-04,38.6
2003-08-05,38.8
2003-08-06,38.2
2003-08-07,38.7
2003-08-08,37.8
2003-08-09,38
2003-08-10,38.6
2003-08-11,39.2
2003-08-12,39.3
2003-08-13,39.6
2003-08-14,38.6
2004-06-26,37.5
2004-06-27,39.8
2004-06-30,38
2004-07-22,37.8
2004-07-23,37.4
2004-07-24,37
2004-08-01,37.7
2004-08-15,38
2004-08-16,37.8
2005-06-19,37.5
2005-06-20,37
2005-06-23,38.3
2005-06-26,37
2005-07-03,38.5
2005-07-14,38
2005-07-15,39.5
2005-07-16,42.3
2005-07-17,38.2
2005-07-24,37.6
2006-07-01,37.8
2006-07-02,38.1
2006-07-09,38.1
2006-07-10,39.7
2006-07-18,37.4
2006-07-21,37.5
2006-07-24,38
2006-07-25,38.6
2006-07-26,39.2
2006-07-30,38.6
2007-07-07,37
2007-07-26,37.6
2007-07-31,37.2
2007-08-01,38
2007-08-04,37.8
2007-08-05,37
2007-08-14,37.4
2007-08-15,39
2007-08-27,37
2007-08-28,38.5
2008-07-19,37.2
2008-07-24,37.2
2008-07-28,37.3
2008-07-31,37.8
2008-08-03,37.4
2008-08-04,38
2008-08-05,37.5
2008-08-06,37.2
2009-06-13,38.6
2009-06-28,37.3
2009-06-29,37.5
2009-06-30,38.8
2009-07-01,38.8
2009-07-03,37.4
2009-07-12,38.5
2009-07-13,39.4
2009-07-16,38
2009-07-22,43.1
2009-07-26,37.7
2009-07-29,39
2009-08-05,38
2009-08-15,37.8
2009-08-16,38
2009-08-17,39
2009-08-18,38.5
2009-08-19,37.9
2009-08-20,38.5
2009-08-23,37.2
2009-08-24,37.6
2010-07-01,38.3
2010-07-07,38.6
2010-07-08,40
2010-07-09,39.7
2010-07-10,37
2010-07-11,39
2010-07-12,37.6
2010-07-13,37.1
2010-07-14,38
2010-07-19,37.8
2010-08-21,37
2010-08-22,38.3
2010-08-23,39.2
2010-08-25,37
2010-08-26,42.8
2011-06-26,39
2011-06-27,38.5
2011-06-28,37.5
2011-07-02,37
2011-07-16,37
2011-08-17,38.1
2011-08-19,38
2011-08-20,41.1
2011-08-21,39.4
2011-08-22,37.4
2012-06-01,38
2012-06-02,37
2012-06-16,37
2012-06-26,38.8
2012-06-27,37.6
2012-06-28,40.7
2012-06-29,39.6
2012-07-18,39.1
2012-07-26,37
2012-08-01,37.7
2012-08-09,39.3
2012-08-10,41.4
2012-08-11,41.3
2012-08-17,38.6
2012-08-18,40
2012-08-20,40.1
2012-08-21,40.5
2012-08-23,37.6
2012-08-24,39
2013-07-25,37.7
2013-07-26,37.5
2013-07-31,37.5
2013-08-01,37.8
2013-08-05,37.5
2014-06-28,37.4
2014-07-16,37.3
2014-07-17,38.2
2014-07-18,37.3
2014-08-10,37.8
2015-06-26,37
2015-06-28,39.2
2015-06-29,37.6
2015-06-30,39.6
2015-07-01,38.2
2015-07-04,38.4
2015-07-05,40.3
2015-07-06,40.7
2015-07-07,44.5
2015-07-10,39
2015-07-13,38
2015-07-14,38.6
2015-07-15,38.5
2015-07-16,38.6
2015-07-17,37.1
2015-07-20,38.6
2015-07-21,37
2016-06-23,37.2
2016-07-09,37
2016-07-10,39.8
2016-07-18,37.4
2016-07-19,39.5
2016-07-29,37.8
