fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2013-06-01,Junio,1,30.1,26.8,2013,2012
1994-06-02,Junio,2,32.2,29.2,1994,1999
2017-06-03,Junio,3,28.9,27.5,2017,1988
1998-06-04,Junio,4,29.5,27.4,1998,2015
1983-06-05,Junio,5,30.8,28,1983,1998
2015-06-06,Junio,6,28,27.2,2015,1983
2015-06-07,Junio,7,29.7,28,2015,1955
2015-06-08,Junio,8,29.9,27.2,2015,2003
2003-06-09,Junio,9,28.8,28.4,2003,1953
2021-06-10,Junio,10,29.4,28.5,2021,2018
2021-06-11,Junio,11,29.8,29.4,2021,1983
2021-06-12,Junio,12,32.2,31.8,2021,2003
2014-06-13,Junio,13,33.2,31.4,2014,1996
2016-06-14,Junio,14,31.3,31.2,2016,2014
2003-06-15,Junio,15,33.3,32.5,2003,2021
2003-06-16,Junio,16,32.8,31.8,2003,2017
2022-06-17,Junio,17,32.9,30.7,2022,2003
2022-06-18,Junio,18,31,30.3,2022,2007
2009-06-19,Junio,19,30.7,30.5,2009,2003
2003-06-20,Junio,20,33.4,30.6,2003,1961
1996-06-21,Junio,21,32.5,32.4,1996,2003
2003-06-22,Junio,22,32.3,30.8,2003,2008
2008-06-23,Junio,23,31.1,30.6,2008,2003
1976-06-24,Junio,24,32.4,32,1976,2005
1976-06-25,Junio,25,30.8,29.9,1976,2003
2003-06-26,Junio,26,32,31.4,2003,2019
2019-06-27,Junio,27,32.3,31.7,2019,2003
2005-06-28,Junio,28,34.9,32.3,2005,2017
2019-06-29,Junio,29,35,34.5,2019,2005
2003-06-30,Junio,30,32,31.7,2003,2009
2003-07-01,Julio,1,33.1,32.8,2003,2009
1952-07-02,Julio,2,31.4,30.2,1952,2009
1994-07-03,Julio,3,31.2,30.6,1994,2019
2015-07-04,Julio,4,32.7,31.9,2015,2022
2015-07-05,Julio,5,33,31.1,2015,2010
2015-07-06,Julio,6,32.6,32.5,2015,1982
1982-07-07,Julio,7,32.8,31,1982,2015
2016-07-08,Julio,8,31.2,31,2016,2018
1974-07-09,Julio,9,32,32,1974,2003
2003-07-10,Julio,10,33,32.4,2003,2006
2010-07-11,Julio,11,31.5,31.1,2010,1961
2003-07-12,Julio,12,33.7,32.2,2003,1961
2003-07-13,Julio,13,33.8,32,2003,1961
1983-07-14,Julio,14,33,31.5,1983,2003
2022-07-15,Julio,15,33.3,31.2,2022,1983
2003-07-16,Julio,16,34.2,32.4,2003,2022
2022-07-17,Julio,17,31.9,31.6,2022,2006
2012-07-18,Julio,18,33.3,32.4,2012,1964
