fecha,maxima
1950-07-05,36.6
1950-07-10,43.8
1950-07-13,37.4
1950-07-14,40.8
1950-07-22,38.8
1950-07-23,41
1950-08-02,39.2
1950-08-07,39.6
1950-08-08,39.6
1950-08-17,38.2
1950-08-26,39
1950-08-31,36.4
1950-09-21,36.6
1951-07-11,37.8
1951-07-22,40.8
1951-07-23,39.2
1951-08-27,36
1951-08-31,36.6
1952-06-07,38.2
1952-07-08,40.3
1952-07-22,37.5
1952-08-07,36.6
1952-08-08,38.6
1952-08-09,38.4
1952-08-10,37.8
1952-08-15,37
1952-08-16,39.5
1952-08-17,39.2
1952-08-19,36.9
1952-10-11,36
1953-07-01,36
1953-07-18,38.6
1953-07-27,40
1953-08-09,44
1953-08-21,36
1953-08-26,39
1954-06-27,40.2
1954-07-28,38.2
1954-07-29,39.6
1954-08-06,38.4
1954-08-07,36.8
1954-08-09,38
1955-07-04,39
1955-07-05,36.5
1955-07-18,37
1955-07-20,36.4
1955-07-25,37.4
1955-07-26,38.1
1955-07-27,37
1955-08-06,38.4
1955-08-07,36.8
1955-08-09,38
1955-08-31,36.6
1955-09-01,40
1956-07-19,36
1956-07-28,39.6
1956-07-29,38.6
1957-07-10,40.2
1957-07-19,38
1957-08-11,36
1957-08-13,36.8
1957-08-23,37.8
1957-08-24,36
1958-07-22,36.6
1958-08-11,41
1958-08-18,36.2
1959-06-20,37.6
1959-06-29,39
1959-07-29,41.4
1959-08-10,37.8
1959-08-11,37.8
1959-09-17,36
1961-07-12,37.6
1961-07-15,38.4
1961-08-07,37
1961-08-08,38
1962-07-04,39
1962-07-14,36
1962-07-15,37
1962-09-05,36
1962-09-16,36
1962-09-17,36
1963-07-24,36
1964-07-09,36.6
1964-07-27,37
1964-08-08,37
1965-06-16,38
1965-06-22,39
1965-07-15,36
1965-07-23,39.6
1965-07-25,36.6
1965-07-31,39
1965-08-01,37
1965-08-13,37
1966-06-20,36
1966-07-15,37
1966-07-24,36.6
1966-08-04,41
1966-08-08,38.6
1966-08-21,37.6
1966-08-24,36
1966-08-25,36
1966-08-28,36
1966-08-29,37.2
1966-08-30,36
1967-07-07,37
1967-08-02,39.6
1967-08-03,37.2
1967-08-12,38
1967-08-13,37
1968-07-02,39
1968-07-11,37.4
1968-07-14,37
1968-07-15,36.4
1968-08-02,38.6
1968-08-14,37.2
1968-08-15,38
1969-08-15,38
1969-08-16,37
1970-06-28,37
1970-07-02,40
1970-07-09,36.6
1970-07-14,36
1970-08-08,42.8
1970-08-17,37.6
1970-08-19,36.2
1970-09-08,36.6
1971-06-23,36.4
1971-07-20,36.4
1971-08-01,38
1971-08-03,37
1971-08-05,37.4
1972-07-24,39
1972-08-01,36
1973-07-05,36.2
1973-07-22,39
1973-08-25,37
1974-07-17,36.8
1974-08-07,39.8
1974-08-08,36.6
1975-07-16,36.8
1975-07-17,38
1975-07-24,36.2
1975-08-09,39.4
1975-08-10,37.6
1976-07-12,36.4
1976-07-30,36.6
1976-07-31,38.2
1976-08-09,42.6
1976-08-16,36.4
1977-07-25,37
1978-07-11,37.4
1978-07-18,44.2
1979-07-31,36.4
1979-08-01,37.4
1979-08-02,36.4
1979-08-03,36.2
1979-08-06,37.6
1979-08-07,38.6
1979-08-08,36.8
1979-08-15,37.8
1980-06-25,37
1980-07-08,37.8
1980-07-25,39.4
1980-08-08,38
1980-08-23,41.6
1980-09-13,38.6
